trace_id,task_id,repo,solver_alias,source_harness,model_hint,role,resolved,n_events,n_actions,search_no_new_evidence_rate,redundant_reread_rate,oversized_then_narrow_read_rate,no_evidence_patch_churn_rate,post_edit_test_gap,fraction_actions_in_no_new_evidence_streaks,tool_error_rate,environment_setup_rate,cnt_search_call_count,cnt_read_call_count,cnt_edit_count,cnt_test_count,cnt_n_actions,cnt_n_steps,cnt_exact_repeated_search_count,cnt_same_file_reedit_count,cnt_no_evidence_reedit_count,cnt_tool_error_count,cnt_environment_setup_event_count,cnt_longest_no_new_evidence_streak,cnt_unique_files_read,cnt_unique_files_modified,cnt_candidate_files_discovered,miss_search_no_new_evidence_rate,miss_redundant_reread_rate,miss_oversized_then_narrow_read_rate,miss_no_evidence_patch_churn_rate,miss_post_edit_test_gap,miss_fraction_actions_in_no_new_evidence_streaks,miss_tool_error_rate,miss_environment_setup_rate,total_tokens_proxy
pydata__xarray-6461@solver_A,pydata__xarray-6461,pydata,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,17,17,1.0,0.75,0.0,0.0,2.0,0.0,0.1176,0.0,4,4,1,2,17,17,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,False,False,False,False,False,False,False,False,17
pydata__xarray-6599@solver_A,pydata__xarray-6599,pydata,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,44,43,0.8571,0.4444,0.0,0.3333,3.0,0.0465,0.093,0.0,7,9,3,5,43,44,0.0,1.0,1.0,4.0,0.0,1.0,5.0,2.0,1.0,False,False,False,False,False,False,False,False,43
pydata__xarray-6721@solver_A,pydata__xarray-6721,pydata,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,23,22,0.6,0.3333,0.0,0.0,2.0,0.0,0.0,0.0,5,3,4,4,22,23,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,22.0,False,False,False,False,False,False,False,False,22
pydata__xarray-6744@solver_A,pydata__xarray-6744,pydata,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,12,11,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1,3,1,11,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,False,False,False,False,False,False,False,False,11
pydata__xarray-6938@solver_A,pydata__xarray-6938,pydata,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,False,50,50,0.8,0.7273,0.0,0.5417,1.0,0.04,0.02,0.0,5,11,24,5,50,50,0.0,19.0,13.0,1.0,0.0,1.0,3.0,5.0,29.0,False,False,False,False,False,False,False,False,50
pydata__xarray-6992@solver_A,pydata__xarray-6992,pydata,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,False,15,15,0.5,0.5,0.0,0.0,1.0,0.0,0.0667,0.0,2,2,4,2,15,15,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,29.0,False,False,False,False,False,False,False,False,15
pydata__xarray-7229@solver_A,pydata__xarray-7229,pydata,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,False,37,36,0.7143,0.6667,0.0,0.4167,,0.0,0.0,0.0,7,6,12,3,36,37,0.0,6.0,5.0,0.0,0.0,0.0,2.0,6.0,39.0,False,False,False,False,True,False,False,False,36
pydata__xarray-7233@solver_A,pydata__xarray-7233,pydata,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,13,13,0.5,0.0,0.0,0.4,1.0,0.0,0.0,0.0,2,1,5,1,13,13,0.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,2.0,False,False,False,False,False,False,False,False,13
pydata__xarray-7393@solver_A,pydata__xarray-7393,pydata,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,20,19,0.75,0.6,0.0,0.0,1.0,0.0,0.0,0.0,4,5,3,3,19,20,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,29.0,False,False,False,False,False,False,False,False,19
pylint-dev__pylint-4551@solver_A,pylint-dev__pylint-4551,pylint-dev,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,76,75,0.0,0.4375,0.1875,0.35,2.0,0.04,0.04,0.0,3,16,20,8,75,76,0.0,12.0,7.0,3.0,0.0,1.0,9.0,8.0,69.0,False,False,False,False,False,False,False,False,75
pylint-dev__pylint-4604@solver_A,pylint-dev__pylint-4604,pylint-dev,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,False,30,30,0.625,0.6667,0.0,0.0,8.0,0.0333,0.0333,0.0,8,3,4,5,30,30,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,40.0,False,False,False,False,False,False,False,False,30
pylint-dev__pylint-4661@solver_A,pylint-dev__pylint-4661,pylint-dev,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,False,43,42,0.5,0.3333,0.0,0.2222,,0.1667,0.0476,0.0,4,6,9,1,42,43,0.0,3.0,2.0,2.0,0.0,2.0,4.0,5.0,64.0,False,False,False,False,True,False,False,False,42
pylint-dev__pylint-4970@solver_A,pylint-dev__pylint-4970,pylint-dev,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,False,33,33,0.6667,0.875,0.0,0.375,,0.0909,0.0303,0.0,9,8,8,1,33,33,0.0,3.0,3.0,1.0,0.0,1.0,1.0,5.0,14.0,False,False,False,False,True,False,False,False,33
pylint-dev__pylint-6386@solver_A,pylint-dev__pylint-6386,pylint-dev,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,76,75,0.6154,0.7391,0.0,0.2222,18.0,0.12,0.0,0.0,13,23,9,6,75,76,1.0,4.0,2.0,0.0,0.0,1.0,6.0,5.0,14.0,False,False,False,False,False,False,False,False,75
pylint-dev__pylint-6528@solver_A,pylint-dev__pylint-6528,pylint-dev,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,39,38,0.2857,0.5556,0.0,0.2,3.0,0.0789,0.0263,0.0,7,9,5,5,38,39,0.0,2.0,1.0,1.0,0.0,1.0,4.0,3.0,48.0,False,False,False,False,False,False,False,False,38
pylint-dev__pylint-6903@solver_A,pylint-dev__pylint-6903,pylint-dev,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,12,11,0.0,0.5,0.0,0.0,1.0,0.0,0.1818,0.0,2,2,1,2,11,12,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,False,False,False,False,False,False,False,False,11
pylint-dev__pylint-7080@solver_A,pylint-dev__pylint-7080,pylint-dev,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,False,76,75,0.6316,0.4211,0.0,0.1429,,0.2133,0.0,0.0,19,19,7,1,75,76,2.0,4.0,1.0,0.0,0.0,3.0,11.0,3.0,51.0,False,False,False,False,True,False,False,False,75
pylint-dev__pylint-7277@solver_A,pylint-dev__pylint-7277,pylint-dev,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,11,10,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1,2,3,1,10,11,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,False,False,False,False,False,False,False,False,10
pylint-dev__pylint-8898@solver_A,pylint-dev__pylint-8898,pylint-dev,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,41,41,0.4615,0.25,0.0,0.2,2.0,0.0732,0.4146,0.0,13,4,5,5,41,41,0.0,2.0,1.0,17.0,0.0,1.0,3.0,3.0,51.0,False,False,False,False,False,False,False,False,41
pytest-dev__pytest-10051@solver_A,pytest-dev__pytest-10051,pytest-dev,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,31,31,,0.75,0.0,0.4,1.0,0.0968,0.0968,0.0,0,4,10,10,31,31,,6.0,4.0,3.0,0.0,2.0,1.0,4.0,,True,False,False,False,False,False,False,False,31
pytest-dev__pytest-10081@solver_A,pytest-dev__pytest-10081,pytest-dev,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,False,5,4,0.0,0.0,0.0,,,0.0,0.0,0.0,2,1,0,1,4,5,0.0,,,0.0,0.0,0.0,1.0,,34.0,False,False,False,True,True,False,False,False,4
pytest-dev__pytest-10356@solver_A,pytest-dev__pytest-10356,pytest-dev,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,False,26,25,0.4,0.5,0.0,0.3333,3.0,0.04,0.04,0.0,5,2,3,9,25,26,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,81.0,False,False,False,False,False,False,False,False,25
pytest-dev__pytest-5262@solver_A,pytest-dev__pytest-5262,pytest-dev,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,15,15,0.5,0.25,0.0,0.0,,0.0667,0.0,0.0,4,4,3,1,15,15,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,22.0,False,False,False,False,True,False,False,False,15
pytest-dev__pytest-5631@solver_A,pytest-dev__pytest-5631,pytest-dev,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,14,14,1.0,0.5,0.0,0.0,2.0,0.0714,0.0714,0.0,2,2,2,3,14,14,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,False,False,False,False,False,False,False,False,14
pytest-dev__pytest-5787@solver_A,pytest-dev__pytest-5787,pytest-dev,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,31,29,0.6,0.6,0.0,0.5714,1.0,0.0,0.1379,0.0,5,5,7,10,29,31,0.0,6.0,4.0,4.0,0.0,0.0,2.0,1.0,65.0,False,False,False,False,False,False,False,False,29
pytest-dev__pytest-5809@solver_A,pytest-dev__pytest-5809,pytest-dev,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,10,10,0.5,0.5,0.0,0.0,5.0,0.0,0.1,0.0,2,4,1,1,10,10,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,False,False,False,False,False,False,False,False,10
pytest-dev__pytest-5840@solver_A,pytest-dev__pytest-5840,pytest-dev,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,False,76,75,0.7273,0.625,0.0,0.0,,0.0133,0.0533,0.0,11,16,14,8,75,76,0.0,6.0,0.0,4.0,0.0,1.0,6.0,8.0,40.0,False,False,False,False,True,False,False,False,75
pytest-dev__pytest-6197@solver_A,pytest-dev__pytest-6197,pytest-dev,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,76,75,0.8,0.7,0.0,0.4286,,0.1333,0.0667,0.0,15,20,14,7,75,76,1.0,13.0,6.0,5.0,0.0,2.0,6.0,1.0,42.0,False,False,False,False,True,False,False,False,75
pytest-dev__pytest-6202@solver_A,pytest-dev__pytest-6202,pytest-dev,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,18,17,,0.5,0.0,0.0,1.0,0.0,0.2941,0.0588,0,2,2,7,17,18,,1.0,0.0,5.0,1.0,0.0,1.0,1.0,,True,False,False,False,False,False,False,False,17
pytest-dev__pytest-7205@solver_A,pytest-dev__pytest-7205,pytest-dev,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,24,23,0.5,0.3333,0.0,0.25,1.0,0.0435,0.0435,0.0,2,3,4,6,23,24,0.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,False,False,False,False,False,False,False,False,23
pytest-dev__pytest-7236@solver_A,pytest-dev__pytest-7236,pytest-dev,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,False,3,2,,,,,,0.0,0.0,0.0,0,0,0,2,2,3,,,,0.0,0.0,0.0,,,,True,True,True,True,True,False,False,False,2
pytest-dev__pytest-7324@solver_A,pytest-dev__pytest-7324,pytest-dev,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,18,17,0.3333,0.3333,0.0,0.0,,0.0,0.0588,0.0,3,3,2,2,17,18,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,33.0,False,False,False,False,True,False,False,False,17
pytest-dev__pytest-7432@solver_A,pytest-dev__pytest-7432,pytest-dev,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,58,58,1.0,0.9286,0.0,0.4,3.0,0.1724,0.0172,0.0,9,14,10,11,58,58,0.0,9.0,4.0,1.0,0.0,2.0,1.0,1.0,0.0,False,False,False,False,False,False,False,False,58
pytest-dev__pytest-7490@solver_A,pytest-dev__pytest-7490,pytest-dev,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,23,21,0.0,0.75,0.25,0.5,1.0,0.0476,0.0952,0.0,2,4,6,7,21,23,0.0,5.0,3.0,2.0,0.0,1.0,1.0,1.0,33.0,False,False,False,False,False,False,False,False,21
pytest-dev__pytest-7521@solver_A,pytest-dev__pytest-7521,pytest-dev,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,16,16,0.5,0.6667,0.0,0.0,1.0,0.0,0.0625,0.0,4,3,1,4,16,16,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,33.0,False,False,False,False,False,False,False,False,16
pytest-dev__pytest-7571@solver_A,pytest-dev__pytest-7571,pytest-dev,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,16,16,0.6667,0.5,0.0,0.25,1.0,0.0,0.0625,0.0,3,2,4,5,16,16,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,8.0,False,False,False,False,False,False,False,False,16
pytest-dev__pytest-7982@solver_A,pytest-dev__pytest-7982,pytest-dev,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,20,19,0.5,0.0,0.0,0.0,,0.0526,0.0526,0.0,2,2,3,6,19,20,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,False,False,False,False,True,False,False,False,19
pytest-dev__pytest-8399@solver_A,pytest-dev__pytest-8399,pytest-dev,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,9,9,,,,0.0,1.0,0.1111,0.0,0.0,0,0,1,5,9,9,,0.0,0.0,0.0,0.0,1.0,,1.0,,True,True,True,False,False,False,False,False,9
scikit-learn__scikit-learn-10297@solver_A,scikit-learn__scikit-learn-10297,scikit-learn,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,11,10,1.0,0.5,0.0,0.3333,,0.0,0.0,0.0,1,2,3,0,10,11,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,False,False,False,False,True,False,False,False,10
scikit-learn__scikit-learn-10844@solver_A,scikit-learn__scikit-learn-10844,scikit-learn,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,8,7,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,2,1,7,8,,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,True,False,False,False,False,False,False,False,7
scikit-learn__scikit-learn-10908@solver_A,scikit-learn__scikit-learn-10908,scikit-learn,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,8,8,1.0,0.6667,0.0,0.0,,0.0,0.0,0.0,1,3,1,0,8,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,False,False,True,False,False,False,8
scikit-learn__scikit-learn-11310@solver_A,scikit-learn__scikit-learn-11310,scikit-learn,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,21,20,0.8,0.6667,0.0,0.6,2.0,0.0,0.1,0.0,5,3,5,2,20,21,0.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0,2.0,False,False,False,False,False,False,False,False,20
scikit-learn__scikit-learn-11578@solver_A,scikit-learn__scikit-learn-11578,scikit-learn,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,13,12,0.5,0.5,0.5,0.0,3.0,0.0,0.0,0.0,2,2,2,1,12,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,False,False,False,False,False,False,False,False,12
scikit-learn__scikit-learn-12585@solver_A,scikit-learn__scikit-learn-12585,scikit-learn,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,7,7,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,1,1,1,7,7,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,True,False,False,False,False,False,False,False,7
scikit-learn__scikit-learn-12682@solver_A,scikit-learn__scikit-learn-12682,scikit-learn,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,29,28,0.6667,0.75,0.0,0.3333,1.0,0.0,0.0,0.0,3,8,9,3,28,29,0.0,5.0,3.0,0.0,0.0,0.0,2.0,4.0,4.0,False,False,False,False,False,False,False,False,28
scikit-learn__scikit-learn-12973@solver_A,scikit-learn__scikit-learn-12973,scikit-learn,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,16,15,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,2,2,2,6,15,16,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,False,False,False,False,False,False,False,False,15
scikit-learn__scikit-learn-13124@solver_A,scikit-learn__scikit-learn-13124,scikit-learn,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,50,50,0.8,0.6,0.0,0.1667,1.0,0.08,0.1,0.0,5,5,6,20,50,50,0.0,3.0,1.0,5.0,0.0,2.0,2.0,3.0,19.0,False,False,False,False,False,False,False,False,50
scikit-learn__scikit-learn-13135@solver_A,scikit-learn__scikit-learn-13135,scikit-learn,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,8,7,1.0,0.5,0.0,0.0,,0.0,0.0,0.0,1,2,1,0,7,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,False,False,True,False,False,False,7
scikit-learn__scikit-learn-13142@solver_A,scikit-learn__scikit-learn-13142,scikit-learn,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,11,10,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,2,2,2,1,10,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,8.0,False,False,False,False,False,False,False,False,10
scikit-learn__scikit-learn-13328@solver_A,scikit-learn__scikit-learn-13328,scikit-learn,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,6,6,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,1,0,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,False,False,True,False,False,False,6
scikit-learn__scikit-learn-13439@solver_A,scikit-learn__scikit-learn-13439,scikit-learn,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,8,8,1.0,0.0,0.0,0.0,,0.0,0.125,0.0,1,1,1,0,8,8,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,False,False,False,False,True,False,False,False,8
scikit-learn__scikit-learn-13496@solver_A,scikit-learn__scikit-learn-13496,scikit-learn,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,13,12,0.8,0.0,0.0,0.5,4.0,0.0,0.0,0.0,5,1,2,1,12,13,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False,12
scikit-learn__scikit-learn-13779@solver_A,scikit-learn__scikit-learn-13779,scikit-learn,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,13,12,0.6667,0.5,0.0,0.0,4.0,0.0,0.0833,0.0,3,2,2,1,12,13,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,8.0,False,False,False,False,False,False,False,False,12
scikit-learn__scikit-learn-14053@solver_A,scikit-learn__scikit-learn-14053,scikit-learn,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,13,12,0.5,0.5,0.0,0.0,,0.0,0.1667,0.0,2,2,3,1,12,13,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,1.0,False,False,False,False,True,False,False,False,12
scikit-learn__scikit-learn-14087@solver_A,scikit-learn__scikit-learn-14087,scikit-learn,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,17,16,0.6667,0.5,0.0,0.2,1.0,0.0,0.125,0.0,3,2,5,1,16,17,0.0,2.0,1.0,2.0,0.0,0.0,1.0,3.0,5.0,False,False,False,False,False,False,False,False,16
scikit-learn__scikit-learn-14141@solver_A,scikit-learn__scikit-learn-14141,scikit-learn,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,12,11,0.3333,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3,3,1,1,11,12,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,False,False,False,False,False,False,False,False,11
scikit-learn__scikit-learn-14496@solver_A,scikit-learn__scikit-learn-14496,scikit-learn,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,17,16,0.5,0.6667,0.0,0.25,2.0,0.0,0.0625,0.0,2,3,4,1,16,17,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,False,False,False,False,False,False,False,False,16
scikit-learn__scikit-learn-14629@solver_A,scikit-learn__scikit-learn-14629,scikit-learn,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,False,29,29,1.0,0.6667,0.0,0.25,4.0,0.1379,0.0345,0.0,3,3,4,1,29,29,0.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,False,False,False,False,False,False,False,False,29
scikit-learn__scikit-learn-14710@solver_A,scikit-learn__scikit-learn-14710,scikit-learn,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,,18,17,0.5,0.0,0.0,0.0,1.0,0.1176,0.1176,0.0,2,1,3,7,17,18,0.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,16.0,False,False,False,False,False,False,False,False,17
scikit-learn__scikit-learn-14894@solver_A,scikit-learn__scikit-learn-14894,scikit-learn,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,8,7,,0.0,0.0,0.0,,0.0,0.0,0.0,0,1,2,0,7,8,,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,True,False,False,False,True,False,False,False,7
scikit-learn__scikit-learn-14983@solver_A,scikit-learn__scikit-learn-14983,scikit-learn,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,19,19,1.0,0.8333,0.0,0.3333,5.0,0.0,0.0,0.0,3,6,3,1,19,19,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,False,False,False,False,False,False,19
scikit-learn__scikit-learn-15100@solver_A,scikit-learn__scikit-learn-15100,scikit-learn,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,7,6,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,1,0,6,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,False,False,True,False,False,False,6
scikit-learn__scikit-learn-25102@solver_A,scikit-learn__scikit-learn-25102,scikit-learn,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,62,62,0.7333,0.2857,0.1429,0.0667,2.0,0.129,0.0645,0.0,15,7,15,11,62,62,0.0,3.0,1.0,4.0,0.0,2.0,5.0,12.0,21.0,False,False,False,False,False,False,False,False,62
scikit-learn__scikit-learn-25232@solver_A,scikit-learn__scikit-learn-25232,scikit-learn,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,38,36,0.8571,0.7,0.0,0.4,1.0,0.0278,0.0278,0.0,7,10,10,4,36,38,0.0,5.0,4.0,1.0,0.0,1.0,3.0,5.0,12.0,False,False,False,False,False,False,False,False,36
scikit-learn__scikit-learn-25747@solver_A,scikit-learn__scikit-learn-25747,scikit-learn,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,False,26,26,0.6667,0.0,0.0,0.0,4.0,0.0769,0.0385,0.0,3,1,2,3,26,26,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,False,False,False,False,False,False,False,False,26
scikit-learn__scikit-learn-25931@solver_A,scikit-learn__scikit-learn-25931,scikit-learn,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,15,14,,0.75,0.0,0.4,1.0,0.0,0.1429,0.0,0,4,5,1,14,15,,2.0,2.0,2.0,0.0,0.0,1.0,3.0,,True,False,False,False,False,False,False,False,14
scikit-learn__scikit-learn-25973@solver_A,scikit-learn__scikit-learn-25973,scikit-learn,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,21,20,0.8,0.0,0.0,0.4286,1.0,0.05,0.05,0.0,5,1,7,1,20,21,0.0,4.0,3.0,1.0,0.0,1.0,1.0,3.0,10.0,False,False,False,False,False,False,False,False,20
scikit-learn__scikit-learn-26194@solver_A,scikit-learn__scikit-learn-26194,scikit-learn,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,29,28,0.6667,0.5,0.0,0.3333,1.0,0.0714,0.1071,0.0,3,2,6,4,28,29,0.0,3.0,2.0,3.0,0.0,1.0,1.0,3.0,7.0,False,False,False,False,False,False,False,False,28
scikit-learn__scikit-learn-26323@solver_A,scikit-learn__scikit-learn-26323,scikit-learn,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,14,13,0.6667,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3,1,3,1,13,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,20.0,False,False,False,False,False,False,False,False,13
scikit-learn__scikit-learn-9288@solver_A,scikit-learn__scikit-learn-9288,scikit-learn,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,10,10,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2,1,2,1,10,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,False,False,False,False,False,False,False,False,10
sphinx-doc__sphinx-10323@solver_A,sphinx-doc__sphinx-10323,sphinx-doc,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,18,18,0.5,0.25,0.0,0.0,2.0,0.0556,0.0,0.0,4,4,3,2,18,18,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,7.0,False,False,False,False,False,False,False,False,18
sphinx-doc__sphinx-10435@solver_A,sphinx-doc__sphinx-10435,sphinx-doc,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,False,38,38,0.6,0.6,0.0,0.375,,0.1316,0.0789,0.0,5,5,8,4,38,38,0.0,6.0,3.0,3.0,0.0,2.0,2.0,2.0,5.0,False,False,False,False,True,False,False,False,38
sphinx-doc__sphinx-10449@solver_A,sphinx-doc__sphinx-10449,sphinx-doc,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,43,43,0.6,0.5,0.25,0.1429,,0.093,0.0465,0.0,5,4,7,10,43,43,0.0,3.0,1.0,2.0,0.0,2.0,2.0,4.0,9.0,False,False,False,False,True,False,False,False,43
sphinx-doc__sphinx-10466@solver_A,sphinx-doc__sphinx-10466,sphinx-doc,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,10,10,0.75,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4,1,1,1,10,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,False,False,False,False,False,False,False,False,10
sphinx-doc__sphinx-10614@solver_A,sphinx-doc__sphinx-10614,sphinx-doc,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,False,76,75,0.64,0.4706,0.0,0.3636,,0.0267,0.0133,0.0,25,17,11,4,75,76,1.0,7.0,4.0,1.0,0.0,1.0,8.0,4.0,24.0,False,False,False,False,True,False,False,False,75
sphinx-doc__sphinx-10673@solver_A,sphinx-doc__sphinx-10673,sphinx-doc,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,76,75,0.6296,0.5263,0.0,0.2857,1.0,0.0533,0.0267,0.0,27,19,14,6,75,76,0.0,9.0,4.0,2.0,0.0,2.0,9.0,5.0,134.0,False,False,False,False,False,False,False,False,75
sphinx-doc__sphinx-11445@solver_A,sphinx-doc__sphinx-11445,sphinx-doc,solver_A,SWE-agent-1.0(HAL),opus-4.7,development,True,22,22,0.5,0.0,0.0,0.5,2.0,0.0455,0.0,0.0,8,2,4,2,22,22,1.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,35.0,False,False,False,False,False,False,False,False,22
